Date,Open,High,Low,Close,Adj Close,Volume
2022-09-01,1020.000000,1105.000000,955.000000,980.000000,860.271484,361231200
2022-10-01,980.000000,1050.000000,980.000000,1025.000000,899.773743,249997200
2022-11-01,1030.000000,1180.000000,1020.000000,1150.000000,1009.502258,392786800
2022-12-01,1150.000000,1220.000000,1110.000000,1120.000000,983.167419,351298600
2023-01-01,1120.000000,1205.000000,1115.000000,1180.000000,1035.837158,330755800
2023-02-01,1185.000000,1255.000000,1135.000000,1250.000000,1097.285034,303471700
2023-03-01,1250.000000,1280.000000,1065.000000,1225.000000,1075.339355,380870000
2023-04-01,1225.000000,1360.000000,1190.000000,1320.000000,1158.733032,279697300
2023-05-01,1320.000000,1330.000000,1100.000000,1155.000000,1013.891418,552978400
2023-06-01,1155.000000,1170.000000,970.000000,1065.000000,934.886902,602774800
2023-07-01,1065.000000,1095.000000,1015.000000,1035.000000,1035.000000,459595300
2023-08-01,1035.000000,1060.000000,1000.000000,1030.000000,1030.000000,157407400
2023-08-25,1030.000000,1040.000000,1030.000000,1030.000000,1030.000000,3127000
