Date,Open,High,Low,Close,Adj Close,Volume
2022-08-22,1010.000000,1025.000000,1010.000000,1025.000000,899.773743,6959800
2022-08-29,1020.000000,1060.000000,995.000000,1015.000000,890.995483,56249800
2022-09-05,1015.000000,1040.000000,1000.000000,1020.000000,895.384644,66770300
2022-09-12,1025.000000,1050.000000,1005.000000,1025.000000,899.773743,64263200
2022-09-19,1025.000000,1085.000000,1020.000000,1075.000000,943.665161,68542600
2022-09-26,1075.000000,1105.000000,955.000000,980.000000,860.271484,136089500
2022-10-03,980.000000,1050.000000,980.000000,1025.000000,899.773743,59477800
2022-10-10,1025.000000,1025.000000,985.000000,995.000000,873.438904,62487200
2022-10-17,995.000000,1020.000000,980.000000,1000.000000,877.828064,59913500
2022-10-24,1000.000000,1025.000000,990.000000,1005.000000,882.217224,48248500
2022-10-31,1005.000000,1060.000000,1005.000000,1055.000000,926.108582,105481200
2022-11-07,1055.000000,1120.000000,1050.000000,1110.000000,974.389160,88530400
2022-11-14,1115.000000,1180.000000,1110.000000,1150.000000,1009.502258,92224600
2022-11-21,1150.000000,1155.000000,1100.000000,1120.000000,983.167419,77205400
2022-11-28,1120.000000,1195.000000,1120.000000,1190.000000,1044.615356,86272300
2022-12-05,1200.000000,1220.000000,1110.000000,1130.000000,991.945740,93106600
2022-12-12,1130.000000,1165.000000,1120.000000,1120.000000,983.167419,86072200
2022-12-19,1120.000000,1165.000000,1115.000000,1140.000000,1000.723999,71380800
2022-12-26,1140.000000,1145.000000,1110.000000,1120.000000,983.167419,63682100
2023-01-02,1120.000000,1170.000000,1115.000000,1170.000000,1027.058838,80850200
2023-01-09,1170.000000,1180.000000,1135.000000,1170.000000,1027.058838,85400900
2023-01-16,1170.000000,1200.000000,1140.000000,1185.000000,1040.226196,71634900
2023-01-23,1190.000000,1200.000000,1155.000000,1200.000000,1053.393677,62224300
2023-01-30,1200.000000,1205.000000,1155.000000,1180.000000,1035.837158,84136500
2023-02-06,1180.000000,1185.000000,1135.000000,1165.000000,1022.669678,86640100
2023-02-13,1165.000000,1180.000000,1155.000000,1160.000000,1018.280579,65212800
2023-02-20,1160.000000,1210.000000,1155.000000,1200.000000,1053.393677,56027800
2023-02-27,1200.000000,1255.000000,1200.000000,1230.000000,1079.728516,96738900
2023-03-06,1230.000000,1280.000000,1210.000000,1215.000000,1066.561035,89290900
2023-03-13,1210.000000,1225.000000,1065.000000,1090.000000,956.832581,96158000
2023-03-20,1100.000000,1170.000000,1085.000000,1165.000000,1022.669678,58481900
2023-03-27,1180.000000,1225.000000,1150.000000,1225.000000,1075.339355,82300300
2023-04-03,1225.000000,1275.000000,1190.000000,1250.000000,1097.285034,92548400
2023-04-10,1255.000000,1330.000000,1210.000000,1320.000000,1158.733032,97909200
2023-04-17,1320.000000,1360.000000,1295.000000,1335.000000,1171.900513,39431200
2023-04-24,1335.000000,1345.000000,1310.000000,1320.000000,1158.733032,49808500
2023-05-01,1320.000000,1330.000000,1200.000000,1210.000000,1062.171997,84242600
2023-05-08,1210.000000,1225.000000,1125.000000,1195.000000,1049.004517,141566500
2023-05-15,1195.000000,1200.000000,1130.000000,1165.000000,1022.669678,82838900
2023-05-22,1165.000000,1235.000000,1100.000000,1195.000000,1049.004517,166013100
2023-05-29,1200.000000,1205.000000,1155.000000,1155.000000,1013.891418,78317300
2023-06-05,1155.000000,1170.000000,970.000000,1005.000000,882.217224,205198800
2023-06-12,1020.000000,1045.000000,990.000000,1015.000000,1015.000000,161033600
2023-06-19,1015.000000,1045.000000,1010.000000,1015.000000,1015.000000,159341400
2023-06-26,1020.000000,1065.000000,1010.000000,1065.000000,1065.000000,77201000
2023-07-03,1065.000000,1075.000000,1045.000000,1050.000000,1050.000000,121860700
2023-07-10,1050.000000,1095.000000,1040.000000,1050.000000,1050.000000,158335400
2023-07-17,1055.000000,1070.000000,1035.000000,1035.000000,1035.000000,118832700
2023-07-24,1040.000000,1060.000000,1030.000000,1035.000000,1035.000000,47219400
2023-07-31,1035.000000,1040.000000,1000.000000,1015.000000,1015.000000,58725400
2023-08-07,1015.000000,1035.000000,1010.000000,1025.000000,1025.000000,41779900
2023-08-14,1025.000000,1035.000000,1010.000000,1020.000000,1020.000000,25402700
2023-08-21,1020.000000,1060.000000,1020.000000,1030.000000,1030.000000,44846500
2023-08-25,1030.000000,1040.000000,1030.000000,1030.000000,1030.000000,3127000
